id,event_date,year,President,country,geometry,week,stack
1185,2025-05-04T00:00:00Z,2025,Trump II,Yemen,"c(44.779, 16.164)",2025-05-04,14
1186,2025-05-05T00:00:00Z,2025,Trump II,Yemen,"c(43.15, 14.063)",2025-05-04,15
1187,2025-05-05T00:00:00Z,2025,Trump II,Yemen,"c(44.191, 15.3694)",2025-05-04,16
1188,2025-05-05T00:00:00Z,2025,Trump II,Yemen,"c(44.191, 15.3694)",2025-05-04,17
1189,2025-05-05T00:00:00Z,2025,Trump II,Yemen,"c(45.322, 15.47)",2025-05-04,18
1190,2025-05-05T00:00:00Z,2025,Trump II,Yemen,"c(44.45, 16)",2025-05-04,19
1191,2025-05-05T00:00:00Z,2025,Trump II,Yemen,"c(44.191, 15.3694)",2025-05-04,20
1192,2025-05-06T00:00:00Z,2025,Trump II,Yemen,"c(44.191, 15.3694)",2025-05-04,21
1193,2025-01-02T00:00:00Z,2025,Trump II,Somalia,"c(42.3296726, -0.108826)",2024-12-29,1
1194,2025-02-16T00:00:00Z,2025,Trump II,Somalia,"c(49.7899749, 10.8901905)",2025-02-16,1
1195,2025-02-20T00:00:00Z,2025,Trump II,Somalia,"c(49.8725099, 11.1347325)",2025-02-16,2
1196,2025-02-21T00:00:00Z,2025,Trump II,Somalia,"c(45.5632751, 3.8560283)",2025-02-16,3
1197,2025-02-25T00:00:00Z,2025,Trump II,Somalia,"c(49.87001, 11.124)",2025-02-23,1
1198,2025-03-01T00:00:00Z,2025,Trump II,Somalia,"c(46.3807111, 3.6960923)",2025-02-23,2
1199,2025-03-15T00:00:00Z,2025,Trump II,Somalia,"c(45.7565621, 3.2038234)",2025-03-09,6
1200,2025-03-25T00:00:00Z,2025,Trump II,Somalia,"c(46.28780547, 3.01275735)",2025-03-23,50
1201,2025-03-29T00:00:00Z,2025,Trump II,Somalia,"c(49.65, 10.983333)",2025-03-23,51
1202,2025-04-01T00:00:00Z,2025,Trump II,Somalia,"c(49.4248471, 11.112094)",2025-03-30,33
1203,2025-04-11T00:00:00Z,2025,Trump II,Somalia,"c(49.2834911, 11.174952)",2025-04-06,37
1204,2025-04-16T00:00:00Z,2025,Trump II,Somalia,"c(49.3922621, 11.162886)",2025-04-13,53
1205,2025-04-16T00:00:00Z,2025,Trump II,Somalia,"c(46.6219081, 3.508993)",2025-04-13,54
1206,2025-04-18T00:00:00Z,2025,Trump II,Somalia,"c(49.3004321, 11.185963)",2025-04-13,55
1207,2025-04-21T00:00:00Z,2025,Trump II,Somalia,"c(42.2720801, 0.035121)",2025-04-20,64
1208,2025-04-21T00:00:00Z,2025,Trump II,Somalia,"c(49.2907381, 11.195655)",2025-04-20,65
1209,2025-04-24T00:00:00Z,2025,Trump II,Somalia,"c(49.2699271, 11.19365)",2025-04-20,66
1210,2025-04-24T00:00:00Z,2025,Trump II,Somalia,"c(45.5378331, 3.707427)",2025-04-20,67
1211,2025-04-25T00:00:00Z,2025,Trump II,Somalia,"c(49.2693322, 11.1937706)",2025-04-20,68
1212,2025-03-05T00:00:00Z,2025,Trump II,Somalia,"c(48.4151043, 10.3384726)",2025-03-02,1
1213,2025-04-05T00:00:00Z,2025,Trump II,Somalia,"c(45.8212355, 10.1451393)",2025-03-30,34
1214,2025-09-05T00:00:00Z,2025,Trump II,Somalia,"c(49.3681794, 10.8921989)",2025-08-31,1
1215,2025-08-05T00:00:00Z,2025,Trump II,Somalia,"c(45.5002557, 2.2073648)",2025-08-03,1
1216,2025-11-05T00:00:00Z,2025,Trump II,Somalia,"c(49.8707631, 11.443018)",2025-11-02,1
1217,2025-05-13T00:00:00Z,2025,Trump II,Somalia,"c(45.3453051, 2.129255)",2025-05-11,1
1218,2025-05-17T00:00:00Z,2025,Trump II,Somalia,"c(46.235, 3.83553)",2025-05-11,2
1219,2025-05-21T00:00:00Z,2025,Trump II,Somalia,"c(42.30625117, -0.05395881884)",2025-05-18,1
1220,2025-05-24T00:00:00Z,2025,Trump II,Somalia,"c(42.2482053, -0.0329725)",2025-05-18,2
1221,2025-05-31T00:00:00Z,2025,Trump II,Somalia,"c(49.881405, 10.7226175)",2025-05-25,1
1222,2025-06-01T00:00:00Z,2025,Trump II,Somalia,"c(49.8856477, 10.7256909)",2025-06-01,1
1223,2025-06-02T00:00:00Z,2025,Trump II,Somalia,"c(49.3150181, 11.1456123)",2025-06-01,2
1224,2025-06-04T00:00:00Z,2025,Trump II,Somalia,"c(49.3343371, 11.1575612)",2025-06-01,3
1225,2025-06-10T00:00:00Z,2025,Trump II,Somalia,"c(49.3115961, 11.1278752)",2025-06-08,1
1226,2025-06-13T00:00:00Z,2025,Trump II,Somalia,"c(49.3445031, 11.0865222)",2025-06-08,2
1227,2025-06-16T00:00:00Z,2025,Trump II,Somalia,"c(41.9814, -0.6401)",2025-06-15,1
1228,2025-06-15T00:00:00Z,2025,Trump II,Somalia,"c(49.3069151, 11.0881182)",2025-06-15,2
1229,2025-06-14T00:00:00Z,2025,Trump II,Somalia,"c(45.2771191, 2.1140764)",2025-06-08,3
1230,2025-06-19T00:00:00Z,2025,Trump II,Somalia,"c(45.03595, 2.12943)",2025-06-15,3
1231,2025-06-28T00:00:00Z,2025,Trump II,Somalia,"c(49.7195821, 10.8725562)",2025-06-22,1
1232,2025-07-06T00:00:00Z,2025,Trump II,Somalia,"c(49.3801961, 11.0727632)",2025-07-06,1
1233,2025-06-27T00:00:00Z,2025,Trump II,Somalia,"c(41.9814, -0.6401)",2025-06-22,2
1234,2025-06-29T00:00:00Z,2025,Trump II,Somalia,"c(41.9814, -0.6401)",2025-06-29,1
1235,2025-06-30T00:00:00Z,2025,Trump II,Somalia,"c(41.9814, -0.6401)",2025-06-29,2
1236,2025-07-10T00:00:00Z,2025,Trump II,Somalia,"c(49.4305801, 11.0366112)",2025-07-06,2
1237,2025-07-13T00:00:00Z,2025,Trump II,Somalia,"c(49.4491861, 10.9768342)",2025-07-13,1
1238,2025-07-13T00:00:00Z,2025,Trump II,Somalia,"c(49.4491861, 10.9768342)",2025-07-13,2
1239,2025-07-25T00:00:00Z,2025,Trump II,Somalia,"c(49.1806, 11.0478)",2025-07-20,1
1240,2025-07-26T00:00:00Z,2025,Trump II,Somalia,"c(45.0377, 2.1311)",2025-07-20,2
1241,2025-08-01T00:00:00Z,2025,Trump II,Somalia,"c(44.8962141, 2.0473914)",2025-07-27,1
1242,2025-08-02T00:00:00Z,2025,Trump II,Somalia,"c(44.8962141, 2.0473914)",2025-07-27,2
1243,2025-08-03T00:00:00Z,2025,Trump II,Somalia,"c(44.8962141, 2.0473914)",2025-08-03,2
1244,2025-08-04T00:00:00Z,2025,Trump II,Somalia,"c(44.8962141, 2.0473914)",2025-08-03,3
1245,2025-08-08T00:00:00Z,2025,Trump II,Somalia,"c(44.8962141, 2.0473914)",2025-08-03,4
1246,2025-08-17T00:00:00Z,2025,Trump II,Somalia,"c(44.8962141, 2.0473914)",2025-08-17,1
1247,2025-08-22T00:00:00Z,2025,Trump II,Somalia,"c(44.692377, 1.988144)",2025-08-17,2
1248,2025-08-23T00:00:00Z,2025,Trump II,Somalia,"c(49.0508811, 11.0878983)",2025-08-17,3
1249,2025-08-23T00:00:00Z,2025,Trump II,Somalia,"c(43.6304129, 1.2068404)",2025-08-17,4
1250,2025-08-24T00:00:00Z,2025,Trump II,Somalia,"c(42.7348349, -0.0677635)",2025-08-24,1
1251,2025-08-31T00:00:00Z,2025,Trump II,Somalia,"c(44.8657039, 2.0196663)",2025-08-31,2
1252,2025-08-31T00:00:00Z,2025,Trump II,Somalia,"c(48.9948249, 10.8551785)",2025-08-31,3
1253,2025-09-01T00:00:00Z,2025,Trump II,Somalia,"c(48.9948249, 10.8551785)",2025-08-31,4
1254,2025-09-02T00:00:00Z,2025,Trump II,Somalia,"c(48.9948249, 10.8551785)",2025-08-31,5
1255,2025-09-09T00:00:00Z,2025,Trump II,Somalia,"c(48.9948249, 10.8551785)",2025-09-07,1
1256,2025-09-10T00:00:00Z,2025,Trump II,Somalia,"c(47.18064, 3.84878)",2025-09-07,2
1257,2025-09-12T00:00:00Z,2025,Trump II,Somalia,"c(48.334722, 10.713889)",2025-09-07,3
1258,2025-09-13T00:00:00Z,2025,Trump II,Somalia,"c(49.3801019, 10.8478682)",2025-09-07,4
1259,2025-09-21T00:00:00Z,2025,Trump II,Somalia,"c(49.47790192, 10.77232794)",2025-09-21,1
1260,2025-09-26T00:00:00Z,2025,Trump II,Somalia,"c(49.46395155, 10.86948743)",2025-09-21,2
1261,2025-10-03T00:00:00Z,2025,Trump II,Somalia,"c(49.73192645, 10.81432108)",2025-09-28,1
1262,2025-10-11T00:00:00Z,2025,Trump II,Somalia,"c(49.59717292, 10.6488435)",2025-10-05,1
1263,2025-10-20T00:00:00Z,2025,Trump II,Somalia,"c(49.0508811, 11.0878983)",2025-10-19,1
1264,2025-10-24T00:00:00Z,2025,Trump II,Somalia,"c(49.0508811, 11.0878983)",2025-10-19,2
1265,2025-08-22T00:00:00Z,2025,Trump II,Somalia,"c(49.0508811, 11.0878983)",2025-08-17,5
1266,2025-08-11T00:00:00Z,2025,Trump II,Somalia,"c(49.0508811, 11.0878983)",2025-08-10,1
1267,2025-08-12T00:00:00Z,2025,Trump II,Somalia,"c(49.0508811, 11.0878983)",2025-08-10,2
1268,2025-08-14T00:00:00Z,2025,Trump II,Somalia,"c(49.0508811, 11.0878983)",2025-08-10,3
1269,2025-08-15T00:00:00Z,2025,Trump II,Somalia,"c(49.72132305, 10.71713907)",2025-08-10,4
1270,2025-08-21T00:00:00Z,2025,Trump II,Somalia,"c(49.72132305, 10.71713907)",2025-08-17,6
1271,2025-10-24T00:00:00Z,2025,Trump II,Somalia,"c(42.29051146, 0.04007606505)",2025-10-19,3
1272,2025-10-25T00:00:00Z,2025,Trump II,Somalia,"c(49.72132305, 10.71713907)",2025-10-19,4
1273,2025-10-26T00:00:00Z,2025,Trump II,Somalia,"c(49.72132305, 10.71713907)",2025-10-26,1
1274,2025-10-27T00:00:00Z,2025,Trump II,Somalia,"c(49.0508811, 11.0878983)",2025-10-26,2
1275,2025-10-28T00:00:00Z,2025,Trump II,Somalia,"c(49.42982312, 11.00191902)",2025-10-26,3
1276,2025-08-10T00:00:00Z,2025,Trump II,Somalia,"c(49.40119259, 11.08081023)",2025-08-10,5
1277,2025-11-08T00:00:00Z,2025,Trump II,Somalia,"c(42.66509, 0.01777)",2025-11-02,2
1278,2025-10-11T00:00:00Z,2025,Trump II,Somalia,"c(42.66509, 0.01777)",2025-10-05,2
1279,2025-10-11T00:00:00Z,2025,Trump II,Somalia,"c(42.77059282, 0.06330064042)",2025-10-05,3
1280,2025-11-13T00:00:00Z,2025,Trump II,Somalia,"c(42.77059282, 0.06330064042)",2025-11-09,1
1281,2025-11-14T00:00:00Z,2025,Trump II,Somalia,"c(49.60915985, 10.85972865)",2025-11-09,2
1282,2025-11-15T00:00:00Z,2025,Trump II,Somalia,"c(49.5339939, 10.86180754)",2025-11-09,3
1283,2025-11-18T00:00:00Z,2025,Trump II,Somalia,"c(49.60915985, 10.85972865)",2025-11-16,1
1284,2025-11-19T00:00:00Z,2025,Trump II,Somalia,"c(49.60915985, 10.85972865)",2025-11-16,2
1285,2025-11-21T00:00:00Z,2025,Trump II,Somalia,"c(49.57342506, 10.82046044)",2025-11-16,3
1286,2025-11-22T00:00:00Z,2025,Trump II,Somalia,"c(41.5503736, -0.7620335)",2025-11-16,4
1287,2025-11-25T00:00:00Z,2025,Trump II,Somalia,"c(49.43463414, 10.84562753)",2025-11-23,1
1288,2025-11-26T00:00:00Z,2025,Trump II,Somalia,"c(42.70911, 0.03563)",2025-11-23,2
1289,2025-11-30T00:00:00Z,2025,Trump II,Somalia,"c(49.43463414, 10.84562753)",2025-11-30,1
1290,2025-12-01T00:00:00Z,2025,Trump II,Somalia,"c(49.43463414, 10.84562753)",2025-11-30,2
1291,2025-12-03T00:00:00Z,2025,Trump II,Somalia,"c(49.43463414, 10.84562753)",2025-11-30,3
1292,2025-11-27T00:00:00Z,2025,Trump II,Somalia,"c(49.43463414, 10.84562753)",2025-11-23,3
1293,2025-11-28T00:00:00Z,2025,Trump II,Somalia,"c(49.43463414, 10.84562753)",2025-11-23,4
1294,2025-12-02T00:00:00Z,2025,Trump II,Somalia,"c(42.802858, 0.017042)",2025-11-30,4
1295,2025-12-03T00:00:00Z,2025,Trump II,Somalia,"c(42.802858, 0.017042)",2025-11-30,5
1296,2025-12-14T00:00:00Z,2025,Trump II,Somalia,"c(42.68294, 0.02631)",2025-12-14,1
1297,2025-12-15T00:00:00Z,2025,Trump II,Somalia,"c(49.68733884, 10.87346733)",2025-12-14,2
1298,2025-12-15T00:00:00Z,2025,Trump II,Somalia,"c(46.62726, 3.38699)",2025-12-14,3
1299,2025-12-15T00:00:00Z,2025,Trump II,Somalia,"c(49.4813621, 10.9611713)",2025-12-14,4
1300,2025-12-18T00:00:00Z,2025,Trump II,Somalia,"c(42.68294, 0.02631)",2025-12-14,5
1301,2025-12-19T00:00:00Z,2025,Trump II,Somalia,"c(49.78147875, 10.72981257)",2025-12-14,6
1302,2025-12-17T00:00:00Z,2025,Trump II,Somalia,"c(49.76399206, 10.77937798)",2025-12-14,7
1303,2025-12-22T00:00:00Z,2025,Trump II,Somalia,"c(49.76399206, 10.77937798)",2025-12-21,1
1304,2025-12-23T00:00:00Z,2025,Trump II,Somalia,"c(49.76399206, 10.77937798)",2025-12-21,2
1305,2025-12-24T00:00:00Z,2025,Trump II,Somalia,"c(45.77635803, 2.412842893)",2025-12-21,3
1306,2025-12-25T00:00:00Z,2025,Trump II,Somalia,"c(49.63155197, 10.8154525)",2025-12-21,4
1307,2025-12-29T00:00:00Z,2025,Trump II,Somalia,"c(42.7780534, 0.4910105745)",2025-12-28,1
1308,2025-06-22T00:00:00Z,2025,Trump II,Iran,"c(50.9041858, 34.2604973)",2025-06-22,3
1309,2025-06-23T00:00:00Z,2025,Trump II,Iran,"c(51.852273, 33.5559396)",2025-06-22,4
1310,2025-06-24T00:00:00Z,2025,Trump II,Iran,"c(51.67462, 32.65246)",2025-06-22,5
1311,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(5.07537240532779, 13.6716093162494)",2025-12-21,5
1312,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(5.16289694150871, 13.4614464447942)",2025-12-21,6
1313,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(4.51731322845999, 13.6915835188087)",2025-12-21,7
1314,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(4.93100067969033, 13.637149720314)",2025-12-21,8
1315,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(4.63610696720514, 13.6581175727481)",2025-12-21,9
1316,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(4.8234248366076, 13.6739955177196)",2025-12-21,10
1317,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(5.38790716701737, 13.6682613739269)",2025-12-21,11
1318,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(4.69970698597805, 13.4518275900377)",2025-12-21,12
1319,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(5.52645002528985, 13.5483541935902)",2025-12-21,13
1320,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(4.56514438657055, 13.5377804106777)",2025-12-21,14
1321,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(4.72294653157668, 13.4762715276206)",2025-12-21,15
1322,2025-12-25T00:00:00Z,2025,Trump II,Nigeria,"c(5.54768922827166, 13.4609535387807)",2025-12-21,16
1323,2025-09-15T00:00:00Z,2025,Trump II,Caribbean,"c(-65.7388779676579, 11.2468820608289)",2025-09-14,1
1324,2025-09-19T00:00:00Z,2025,Trump II,Caribbean,"c(-66.0007568835527, 11.1972675689043)",2025-09-14,2
1325,2025-10-03T00:00:00Z,2025,Trump II,Caribbean,"c(-69.3292628657037, 17.0133345034499)",2025-09-28,2
1326,2025-10-14T00:00:00Z,2025,Trump II,Caribbean,"c(-65.7258265171819, 11.2652818091524)",2025-10-12,1
1327,2025-10-16T00:00:00Z,2025,Trump II,Caribbean,"c(-66.0542309910678, 11.1886989866452)",2025-10-12,2
1328,2025-10-17T00:00:00Z,2025,Trump II,Caribbean,"c(-69.2601643146166, 16.9689672528454)",2025-10-12,3
1329,2025-10-21T00:00:00Z,2025,Trump II,Caribbean,"c(-68.9383542086428, 16.9969401576076)",2025-10-19,5
1330,2025-10-22T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-78.2521820207376, 5.11595628501629)",2025-10-19,6
1331,2025-10-24T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-90.8010752848705, 6.20829691985095)",2025-10-19,7
1332,2025-10-27T00:00:00Z,2025,Trump II,Caribbean,"c(-65.6715909052421, 11.2415178868103)",2025-10-26,4
1333,2025-10-29T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.0518727870734, 6.2173060983227)",2025-10-26,5
1334,2025-11-01T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.4146549745353, 6.25430539694645)",2025-10-26,6
1335,2025-11-04T00:00:00Z,2025,Trump II,Caribbean,"c(-69.1003064265253, 16.9307109557339)",2025-11-02,3
1336,2025-11-06T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.246191682758, 6.26062459129126)",2025-11-02,4
1337,2025-11-09T00:00:00Z,2025,Trump II,Caribbean,"c(-69.481293926459, 17.0306547494898)",2025-11-09,4
1338,2025-11-10T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.8798554000334, 6.32185577398382)",2025-11-09,5
1339,2025-11-15T00:00:00Z,2025,Trump II,Caribbean,"c(-70.0536211383772, 16.9638050019168)",2025-11-09,6
1340,2025-12-04T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-90.8515632481298, 6.27620929118928)",2025-11-30,6
1341,2025-12-15T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-90.7635628575256, 6.26885002684158)",2025-12-14,8
1342,2025-12-17T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.1250995234569, 6.21080176493092)",2025-12-14,9
1343,2025-12-18T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.5016278216785, 6.32411536350131)",2025-12-14,10
1344,2025-12-22T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.2866424232797, 6.25764096476634)",2025-12-21,17
1345,2025-12-29T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-90.9523961165996, 6.28979359106005)",2025-12-28,2
1346,2025-12-30T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.6278920419031, 6.2237799224866)",2025-12-28,3
1347,2025-12-31T00:00:00Z,2025,Trump II,Eastern Pacific,"c(-91.3755825878942, 6.21014212173255)",2025-12-28,4
1348,2026-01-06T00:00:00Z,2025,Trump II,Venezuela,"c(-66.901698138991, 10.4778340504416)",2026-01-04,1
